case_id,message,mood,subcategory
0513,tasks stacked up until I couldn’t see the top the lecture ended and I couldn’t recall a single point and I can’t find any spark in me.,very_sad,burnout
0514,"Right now, rest days don’t feel like rest anymore and it all feels heavy and colorless. I took a slow walk to feel something steady.",very_sad,burnout
0515,"Right now, coffee didn’t touch the exhaustion this time I rewound a song three times and felt less each loop and I can’t find any spark in me. I watered a plant and felt nothing change.",very_sad,burnout
0516,"This evening, coffee didn’t touch the exhaustion this time at work the update landed and I felt nothing and I’m not sure how to keep going like this.",very_sad,burnout
0517,"At the end of it all, I did the work and felt emptier after and every step feels two steps back.",very_sad,burnout
0518,the deadline crept closer while my energy kept slipping the lecture ended and I couldn’t recall a single point and I feel worn thin.,very_sad,burnout
0519,"Early this morning, I did the work and felt emptier after and I feel worn thin.",very_sad,burnout
0520,"Today, I kept rewriting the same line for hours and nothing seems to lift the weight. I washed my face and tried to reset.",very_sad,burnout
0521,"At the end of it all, motivation crumbled the moment I started and hope feels very far away. I made tea and watched the steam fade.",very_sad,burnout
0522,I kept rewriting the same line for hours and I can’t find any spark in me.,very_sad,burnout
0523,"After a long silence, tasks stacked up until I couldn’t see the top and I feel worn thin.",very_sad,burnout
0524,"Today, tasks stacked up until I couldn’t see the top I cooked something simple and barely tasted it and hope feels very far away. I put on a song and it felt hollow.",very_sad,burnout
0525,coffee didn’t touch the exhaustion this time I checked the calendar and closed it right away and the emptiness hums quietly. I put on a song and it felt hollow.,very_sad,burnout
0526,"Right now, the deadline crept closer while my energy kept slipping and I feel worn thin.",very_sad,burnout
0527,my attention frayed during every meeting and every step feels two steps back.,very_sad,burnout
0528,"After a long silence, motivation crumbled the moment I started and the emptiness hums quietly. I sat by the window and watched nothing in particular.",very_sad,burnout
0529,"Somehow, I did the work and felt emptier after and I’m tired in a way sleep doesn’t fix.",very_sad,burnout
0530,"To be real, I kept rewriting the same line for hours and the day moved past me like fog.",very_sad,burnout
0531,"After a long silence, motivation crumbled the moment I started laundry finished and I let it sit in the basket and it all feels heavy and colorless.",very_sad,burnout
0532,"Early this morning, I kept rewriting the same line for hours and I’m not sure how to keep going like this.",very_sad,burnout
0533,the deadline crept closer while my energy kept slipping the weather was beautiful and I stayed numb and nothing seems to lift the weight. I wrote a few lines and then stopped.,very_sad,burnout
0534,"This evening, I did the work and felt emptier after the weather was beautiful and I stayed numb and the emptiness hums quietly.",very_sad,burnout
0535,tasks stacked up until I couldn’t see the top and I feel worn thin.,very_sad,burnout
0536,coffee didn’t touch the exhaustion this time and I feel worn thin. I turned off the lights earlier than usual.,very_sad,burnout
0537,"After a long silence, I kept rewriting the same line for hours the apartment was clean and I still felt messy inside I sat by the window and watched nothing in particular.",very_sad,burnout
0538,"At the end of it all, rest days don’t feel like rest anymore I rewound a song three times and felt less each loop and I’m not sure how to keep going like this.",very_sad,burnout
0539,"Somehow, rest days don’t feel like rest anymore at work the update landed and I felt nothing",very_sad,burnout
0540,"Somehow, coffee didn’t touch the exhaustion this time at work the update landed and I felt nothing and every step feels two steps back. I turned off the lights earlier than usual.",very_sad,burnout
0541,I stared at the screen and felt nothing move inside and nothing seems to lift the weight. I breathed slowly and counted to ten again and again.,very_sad,burnout
0542,rest days don’t feel like rest anymore the lecture ended and I couldn’t recall a single point and it all feels heavy and colorless. I wrote a few lines and then stopped.,very_sad,burnout
0543,"Today, tasks stacked up until I couldn’t see the top and the emptiness hums quietly.",very_sad,burnout
0544,"Somehow, I did the work and felt emptier after and hope feels very far away.",very_sad,burnout
0545,"Right now, motivation crumbled the moment I started",very_sad,burnout
0546,"After a long silence, rest days don’t feel like rest anymore I rewound a song three times and felt less each loop I sat by the window and watched nothing in particular.",very_sad,burnout
0547,"Early this morning, I stared at the screen and felt nothing move inside the lecture ended and I couldn’t recall a single point and it all feels heavy and colorless. I watered a plant and felt nothing change.",very_sad,burnout
0548,"This evening, I crossed items off and felt no relief my phone lit up with news I couldn’t care about",very_sad,burnout
0549,"This evening, the deadline crept closer while my energy kept slipping and nothing seems to lift the weight.",very_sad,burnout
0550,"This evening, the deadline crept closer while my energy kept slipping I checked the calendar and closed it right away and I can’t find any spark in me.",very_sad,burnout
0551,"Early this morning, I stared at the screen and felt nothing move inside and nothing seems to lift the weight. I put on a song and it felt hollow.",very_sad,burnout
0552,"Early this morning, rest days don’t feel like rest anymore on the bus I stared at the same ad for three stops and I’m tired in a way sleep doesn’t fix.",very_sad,burnout
0553,"In the middle of everything, my attention frayed during every meeting and I can’t find any spark in me.",very_sad,burnout
0554,"Early this morning, I crossed items off and felt no relief and I’m not sure how to keep going like this. I watered a plant and felt nothing change.",very_sad,burnout
0555,the deadline crept closer while my energy kept slipping and it all feels heavy and colorless.,very_sad,burnout
0556,"At the end of it all, motivation crumbled the moment I started",very_sad,burnout
0557,"This evening, I did the work and felt emptier after I cooked something simple and barely tasted it and I can’t find any spark in me.",very_sad,burnout
0558,"Early this morning, I crossed items off and felt no relief and hope feels very far away.",very_sad,burnout
0559,I stared at the screen and felt nothing move inside on the bus I stared at the same ad for three stops and the emptiness hums quietly.,very_sad,burnout
0560,motivation crumbled the moment I started and I’m not sure how to keep going like this.,very_sad,burnout
0561,"After a long silence, motivation crumbled the moment I started and the emptiness hums quietly. I turned off the lights earlier than usual.",very_sad,burnout
0562,I kept rewriting the same line for hours the apartment was clean and I still felt messy inside and I feel worn thin.,very_sad,burnout
0563,"At the end of it all, my attention frayed during every meeting and I feel worn thin.",very_sad,burnout
0564,"Early this morning, I stared at the screen and felt nothing move inside the weather was beautiful and I stayed numb and I feel worn thin. I made tea and watched the steam fade.",very_sad,burnout
0565,"To be real, rest days don’t feel like rest anymore I cooked something simple and barely tasted it and the emptiness hums quietly. I sat by the window and watched nothing in particular.",very_sad,burnout
0566,I kept rewriting the same line for hours the weather was beautiful and I stayed numb and I’m not sure how to keep going like this.,very_sad,burnout
0567,"At the end of it all, I stared at the screen and felt nothing move inside and the emptiness hums quietly.",very_sad,burnout
0568,"Today, coffee didn’t touch the exhaustion this time and hope feels very far away.",very_sad,burnout
0569,"Today, rest days don’t feel like rest anymore",very_sad,burnout
0570,"Somehow, I kept rewriting the same line for hours and it all feels heavy and colorless.",very_sad,burnout
0571,rest days don’t feel like rest anymore the weather was beautiful and I stayed numb and I’m not sure how to keep going like this. I took a slow walk to feel something steady.,very_sad,burnout
0572,"Honestly, tasks stacked up until I couldn’t see the top and hope feels very far away. I wrote a few lines and then stopped.",very_sad,burnout
0573,coffee didn’t touch the exhaustion this time and it all feels heavy and colorless. I took a slow walk to feel something steady.,very_sad,burnout
0574,"After a long silence, I crossed items off and felt no relief I washed my face and tried to reset.",very_sad,burnout
0575,"To be real, the deadline crept closer while my energy kept slipping and every step feels two steps back. I wrote a few lines and then stopped.",very_sad,burnout
0576,"Honestly, my attention frayed during every meeting and the emptiness hums quietly.",very_sad,burnout
0577,"To be real, I did the work and felt emptier after and I feel worn thin.",very_sad,burnout
0578,I did the work and felt emptier after and I’m tired in a way sleep doesn’t fix.,very_sad,burnout
0579,"Today, the deadline crept closer while my energy kept slipping and I feel worn thin. I wrote a few lines and then stopped.",very_sad,burnout
0580,"Today, my attention frayed during every meeting and I’m tired in a way sleep doesn’t fix.",very_sad,burnout
0581,"After a long silence, motivation crumbled the moment I started the apartment was clean and I still felt messy inside and it all feels heavy and colorless.",very_sad,burnout
0582,tasks stacked up until I couldn’t see the top,very_sad,burnout
0583,tasks stacked up until I couldn’t see the top and I’m not sure how to keep going like this.,very_sad,burnout
0584,"At the end of it all, I stared at the screen and felt nothing move inside and every step feels two steps back.",very_sad,burnout
0585,"This evening, rest days don’t feel like rest anymore and the day moved past me like fog.",very_sad,burnout
0586,coffee didn’t touch the exhaustion this time my phone lit up with news I couldn’t care about and I’m tired in a way sleep doesn’t fix.,very_sad,burnout
0587,"Early this morning, my attention frayed during every meeting on the bus I stared at the same ad for three stops and it all feels heavy and colorless. I watered a plant and felt nothing change.",very_sad,burnout
0588,"Somehow, I stared at the screen and felt nothing move inside and it all feels heavy and colorless. I took a slow walk to feel something steady.",very_sad,burnout
0589,"Early this morning, my attention frayed during every meeting at work the update landed and I felt nothing I wrote a few lines and then stopped.",very_sad,burnout
0590,motivation crumbled the moment I started and the day moved past me like fog.,very_sad,burnout
0591,the deadline crept closer while my energy kept slipping and every step feels two steps back. I put on a song and it felt hollow.,very_sad,burnout
0592,"Honestly, tasks stacked up until I couldn’t see the top and I’m tired in a way sleep doesn’t fix. I put on a song and it felt hollow.",very_sad,burnout
0593,"After a long silence, I crossed items off and felt no relief",very_sad,burnout
0594,"In the middle of everything, motivation crumbled the moment I started the weather was beautiful and I stayed numb I put on a song and it felt hollow.",very_sad,burnout
0595,"This evening, I crossed items off and felt no relief I rewound a song three times and felt less each loop I watered a plant and felt nothing change.",very_sad,burnout
0596,I kept rewriting the same line for hours and I’m tired in a way sleep doesn’t fix.,very_sad,burnout
0597,"Honestly, rest days don’t feel like rest anymore I cooked something simple and barely tasted it and it all feels heavy and colorless. I breathed slowly and counted to ten again and again.",very_sad,burnout
0598,"At the end of it all, I kept rewriting the same line for hours on the bus I stared at the same ad for three stops and I feel worn thin.",very_sad,burnout
0599,rest days don’t feel like rest anymore and the day moved past me like fog.,very_sad,burnout
0600,I kept rewriting the same line for hours on the bus I stared at the same ad for three stops and every step feels two steps back.,very_sad,burnout
0601,coffee didn’t touch the exhaustion this time and nothing seems to lift the weight.,very_sad,burnout
0602,my attention frayed during every meeting and hope feels very far away.,very_sad,burnout
0603,tasks stacked up until I couldn’t see the top and every step feels two steps back.,very_sad,burnout
0604,my attention frayed during every meeting and every step feels two steps back. I washed my face and tried to reset.,very_sad,burnout
0605,"Today, I did the work and felt emptier after the lecture ended and I couldn’t recall a single point and nothing seems to lift the weight.",very_sad,burnout
0606,I did the work and felt emptier after on the bus I stared at the same ad for three stops and every step feels two steps back.,very_sad,burnout
0607,I did the work and felt emptier after my phone lit up with news I couldn’t care about,very_sad,burnout
0608,I did the work and felt emptier after and hope feels very far away.,very_sad,burnout
0609,"After a long silence, I stared at the screen and felt nothing move inside and I can’t find any spark in me.",very_sad,burnout
0610,"Right now, tasks stacked up until I couldn’t see the top and every step feels two steps back.",very_sad,burnout
0611,"Honestly, motivation crumbled the moment I started I cooked something simple and barely tasted it and the day moved past me like fog.",very_sad,burnout
0612,"Somehow, the deadline crept closer while my energy kept slipping my phone lit up with news I couldn’t care about and I’m not sure how to keep going like this.",very_sad,burnout
0613,motivation crumbled the moment I started and it all feels heavy and colorless.,very_sad,burnout
0614,"Today, I did the work and felt emptier after I cooked something simple and barely tasted it and the emptiness hums quietly. I put on a song and it felt hollow.",very_sad,burnout
0615,motivation crumbled the moment I started my phone lit up with news I couldn’t care about and every step feels two steps back.,very_sad,burnout
0616,"Right now, I crossed items off and felt no relief and I can’t find any spark in me. I turned off the lights earlier than usual.",very_sad,burnout
0617,"Right now, motivation crumbled the moment I started the weather was beautiful and I stayed numb and nothing seems to lift the weight. I washed my face and tried to reset.",very_sad,burnout
0618,tasks stacked up until I couldn’t see the top the weather was beautiful and I stayed numb and I’m tired in a way sleep doesn’t fix.,very_sad,burnout
0619,rest days don’t feel like rest anymore I checked the calendar and closed it right away and every step feels two steps back.,very_sad,burnout
0620,I did the work and felt emptier after and I’m not sure how to keep going like this.,very_sad,burnout
0621,"Honestly, motivation crumbled the moment I started and the emptiness hums quietly.",very_sad,burnout
0622,I kept rewriting the same line for hours and I can’t find any spark in me. I sat by the window and watched nothing in particular.,very_sad,burnout
0623,motivation crumbled the moment I started at work the update landed and I felt nothing and I can’t find any spark in me. I made tea and watched the steam fade.,very_sad,burnout
0624,"Honestly, I stared at the screen and felt nothing move inside and I feel worn thin. I wrote a few lines and then stopped.",very_sad,burnout
0625,coffee didn’t touch the exhaustion this time and I’m not sure how to keep going like this.,very_sad,burnout
0626,my attention frayed during every meeting and I can’t find any spark in me.,very_sad,burnout
0627,the deadline crept closer while my energy kept slipping and I’m tired in a way sleep doesn’t fix. I took a slow walk to feel something steady.,very_sad,burnout
0628,"In the middle of everything, rest days don’t feel like rest anymore and the day moved past me like fog.",very_sad,burnout
0629,"At the end of it all, I stared at the screen and felt nothing move inside on the bus I stared at the same ad for three stops and I’m tired in a way sleep doesn’t fix. I made tea and watched the steam fade.",very_sad,burnout
0630,"This evening, the deadline crept closer while my energy kept slipping and the day moved past me like fog. I turned off the lights earlier than usual.",very_sad,burnout
0631,"Somehow, I crossed items off and felt no relief my phone lit up with news I couldn’t care about and I’m tired in a way sleep doesn’t fix.",very_sad,burnout
0632,"After a long silence, I stared at the screen and felt nothing move inside",very_sad,burnout
0633,the deadline crept closer while my energy kept slipping and every step feels two steps back.,very_sad,burnout
0634,"Early this morning, coffee didn’t touch the exhaustion this time I cooked something simple and barely tasted it and I’m not sure how to keep going like this.",very_sad,burnout
0635,tasks stacked up until I couldn’t see the top and it all feels heavy and colorless.,very_sad,burnout
0636,"After a long silence, I did the work and felt emptier after and I’m tired in a way sleep doesn’t fix. I made tea and watched the steam fade.",very_sad,burnout
0637,I stared at the screen and felt nothing move inside I checked the calendar and closed it right away and the emptiness hums quietly.,very_sad,burnout
0638,coffee didn’t touch the exhaustion this time at work the update landed and I felt nothing I wrote a few lines and then stopped.,very_sad,burnout
0639,rest days don’t feel like rest anymore I watered a plant and felt nothing change.,very_sad,burnout
0640,my attention frayed during every meeting and I feel worn thin. I took a slow walk to feel something steady.,very_sad,burnout
0641,"Early this morning, tasks stacked up until I couldn’t see the top on the bus I stared at the same ad for three stops and nothing seems to lift the weight.",very_sad,burnout
0642,"This evening, tasks stacked up until I couldn’t see the top and I can’t find any spark in me.",very_sad,burnout
0643,coffee didn’t touch the exhaustion this time I rewound a song three times and felt less each loop I breathed slowly and counted to ten again and again.,very_sad,burnout
0644,motivation crumbled the moment I started I checked the calendar and closed it right away and I feel worn thin.,very_sad,burnout
0645,rest days don’t feel like rest anymore the lecture ended and I couldn’t recall a single point and I can’t find any spark in me.,very_sad,burnout
0646,"At the end of it all, I stared at the screen and felt nothing move inside I cooked something simple and barely tasted it",very_sad,burnout
0647,I crossed items off and felt no relief at work the update landed and I felt nothing and the emptiness hums quietly.,very_sad,burnout
0648,rest days don’t feel like rest anymore and the emptiness hums quietly. I took a slow walk to feel something steady.,very_sad,burnout
0649,tasks stacked up until I couldn’t see the top laundry finished and I let it sit in the basket and hope feels very far away. I took a slow walk to feel something steady.,very_sad,burnout
0650,"In the middle of everything, the deadline crept closer while my energy kept slipping and I’m tired in a way sleep doesn’t fix.",very_sad,burnout
0651,I kept rewriting the same line for hours and nothing seems to lift the weight.,very_sad,burnout
0652,"This evening, tasks stacked up until I couldn’t see the top laundry finished and I let it sit in the basket and I feel worn thin. I wrote a few lines and then stopped.",very_sad,burnout
0653,"Today, my attention frayed during every meeting the apartment was clean and I still felt messy inside and every step feels two steps back. I watered a plant and felt nothing change.",very_sad,burnout
0654,I kept rewriting the same line for hours my phone lit up with news I couldn’t care about and every step feels two steps back. I watered a plant and felt nothing change.,very_sad,burnout
0655,"To be real, coffee didn’t touch the exhaustion this time",very_sad,burnout
0656,rest days don’t feel like rest anymore the apartment was clean and I still felt messy inside and the day moved past me like fog. I folded clothes in silence.,very_sad,burnout
0657,my attention frayed during every meeting my phone lit up with news I couldn’t care about and it all feels heavy and colorless. I breathed slowly and counted to ten again and again.,very_sad,burnout
0658,"After a long silence, my attention frayed during every meeting and nothing seems to lift the weight. I folded clothes in silence.",very_sad,burnout
0659,the deadline crept closer while my energy kept slipping laundry finished and I let it sit in the basket and I’m not sure how to keep going like this. I took a slow walk to feel something steady.,very_sad,burnout
0660,I kept rewriting the same line for hours and hope feels very far away.,very_sad,burnout
0661,"Honestly, coffee didn’t touch the exhaustion this time and it all feels heavy and colorless.",very_sad,burnout
0662,coffee didn’t touch the exhaustion this time,very_sad,burnout
0663,"Somehow, I kept rewriting the same line for hours the weather was beautiful and I stayed numb I folded clothes in silence.",very_sad,burnout
0664,"Early this morning, the deadline crept closer while my energy kept slipping",very_sad,burnout
0665,I kept rewriting the same line for hours and the day moved past me like fog. I washed my face and tried to reset.,very_sad,burnout
0666,"To be real, I did the work and felt emptier after and every step feels two steps back.",very_sad,burnout
0667,"In the middle of everything, a familiar smell opened a door I wasn’t ready for and nothing seems to lift the weight. I washed my face and tried to reset.",very_sad,grief
0668,"Right now, I cooked the usual meal and it tasted like missing laundry finished and I let it sit in the basket and nothing seems to lift the weight.",very_sad,grief
0669,"Honestly, I smiled for a second and then it hurt and the emptiness hums quietly.",very_sad,grief
0670,"After a long silence, memories surfaced and I had to stop what I was doing and I feel worn thin.",very_sad,grief
0671,"At the end of it all, I found an old note and stood there for a while and I’m not sure how to keep going like this.",very_sad,grief
0672,memories surfaced and I had to stop what I was doing the apartment was clean and I still felt messy inside and it all feels heavy and colorless. I turned off the lights earlier than usual.,very_sad,grief
0673,"Honestly, I smiled for a second and then it hurt and I feel worn thin.",very_sad,grief
0674,the day carried a quiet ache that followed me the apartment was clean and I still felt messy inside and I feel worn thin.,very_sad,grief
0675,I reached for a habit that isn’t needed anymore,very_sad,grief
0676,"In the middle of everything, I smiled for a second and then it hurt and the day moved past me like fog.",very_sad,grief
0677,"After a long silence, I told a story and left out the hardest part at work the update landed and I felt nothing and I’m tired in a way sleep doesn’t fix.",very_sad,grief
0678,"This evening, I cooked the usual meal and it tasted like missing I washed my face and tried to reset.",very_sad,grief
0679,"This evening, memories surfaced and I had to stop what I was doing my phone lit up with news I couldn’t care about and I feel worn thin.",very_sad,grief
0680,"Right now, I tried to rest and the sadness kept circling back I cooked something simple and barely tasted it and every step feels two steps back.",very_sad,grief
0681,"After a long silence, I smiled for a second and then it hurt and it all feels heavy and colorless. I breathed slowly and counted to ten again and again.",very_sad,grief
0682,I told a story and left out the hardest part and the emptiness hums quietly.,very_sad,grief
0683,"After a long silence, the day carried a quiet ache that followed me and it all feels heavy and colorless. I sat by the window and watched nothing in particular.",very_sad,grief
0684,"Right now, I told a story and left out the hardest part and the day moved past me like fog. I wrote a few lines and then stopped.",very_sad,grief
0685,I told a story and left out the hardest part and every step feels two steps back.,very_sad,grief
0686,"In the middle of everything, a familiar smell opened a door I wasn’t ready for the lecture ended and I couldn’t recall a single point and the emptiness hums quietly. I took a slow walk to feel something steady.",very_sad,grief
0687,I found an old note and stood there for a while laundry finished and I let it sit in the basket I wrote a few lines and then stopped.,very_sad,grief
0688,I found an old note and stood there for a while laundry finished and I let it sit in the basket and nothing seems to lift the weight.,very_sad,grief
0689,"Right now, I told a story and left out the hardest part and I’m tired in a way sleep doesn’t fix. I made tea and watched the steam fade.",very_sad,grief
0690,"Early this morning, I cooked the usual meal and it tasted like missing the weather was beautiful and I stayed numb and I’m not sure how to keep going like this.",very_sad,grief
0691,"This evening, I cooked the usual meal and it tasted like missing the weather was beautiful and I stayed numb and hope feels very far away. I folded clothes in silence.",very_sad,grief
0692,I smiled for a second and then it hurt,very_sad,grief
0693,a familiar smell opened a door I wasn’t ready for laundry finished and I let it sit in the basket and I’m not sure how to keep going like this.,very_sad,grief
0694,"After a long silence, I found an old note and stood there for a while the lecture ended and I couldn’t recall a single point",very_sad,grief
0695,I told a story and left out the hardest part and I can’t find any spark in me.,very_sad,grief
0696,I found an old note and stood there for a while and I’m not sure how to keep going like this.,very_sad,grief
0697,"In the middle of everything, the day carried a quiet ache that followed me and nothing seems to lift the weight. I sat by the window and watched nothing in particular.",very_sad,grief
0698,"In the middle of everything, I told a story and left out the hardest part and nothing seems to lift the weight.",very_sad,grief
0699,the day carried a quiet ache that followed me my phone lit up with news I couldn’t care about and nothing seems to lift the weight.,very_sad,grief
0700,"This evening, I reached for a habit that isn’t needed anymore I checked the calendar and closed it right away and nothing seems to lift the weight. I made tea and watched the steam fade.",very_sad,grief
0701,"After a long silence, I reached for a habit that isn’t needed anymore at work the update landed and I felt nothing and every step feels two steps back. I took a slow walk to feel something steady.",very_sad,grief
0702,"At the end of it all, I found an old note and stood there for a while and it all feels heavy and colorless. I turned off the lights earlier than usual.",very_sad,grief
0703,"Honestly, I told a story and left out the hardest part and every step feels two steps back.",very_sad,grief
0704,"Today, I smiled for a second and then it hurt and I’m tired in a way sleep doesn’t fix. I turned off the lights earlier than usual.",very_sad,grief
0705,I found an old note and stood there for a while and it all feels heavy and colorless.,very_sad,grief
0706,a familiar smell opened a door I wasn’t ready for I rewound a song three times and felt less each loop and the day moved past me like fog.,very_sad,grief
0707,"In the middle of everything, the day carried a quiet ache that followed me on the bus I stared at the same ad for three stops and I can’t find any spark in me.",very_sad,grief
0708,"Today, a familiar smell opened a door I wasn’t ready for the weather was beautiful and I stayed numb and I feel worn thin.",very_sad,grief
0709,"Right now, I smiled for a second and then it hurt and I’m not sure how to keep going like this.",very_sad,grief
0710,"At the end of it all, I smiled for a second and then it hurt",very_sad,grief
0711,"Somehow, I found an old note and stood there for a while I wrote a few lines and then stopped.",very_sad,grief
0712,"In the middle of everything, I cooked the usual meal and it tasted like missing the lecture ended and I couldn’t recall a single point and I feel worn thin.",very_sad,grief
0713,"After a long silence, I smiled for a second and then it hurt I rewound a song three times and felt less each loop and I feel worn thin. I took a slow walk to feel something steady.",very_sad,grief
0714,"In the middle of everything, a familiar smell opened a door I wasn’t ready for at work the update landed and I felt nothing",very_sad,grief
0715,I smiled for a second and then it hurt and I can’t find any spark in me. I washed my face and tried to reset.,very_sad,grief
0716,"Early this morning, memories surfaced and I had to stop what I was doing on the bus I stared at the same ad for three stops",very_sad,grief
0717,"Right now, I tried to rest and the sadness kept circling back",very_sad,grief
0718,the day carried a quiet ache that followed me and it all feels heavy and colorless. I washed my face and tried to reset.,very_sad,grief
0719,"At the end of it all, memories surfaced and I had to stop what I was doing on the bus I stared at the same ad for three stops and the day moved past me like fog.",very_sad,grief
0720,"In the middle of everything, I reached for a habit that isn’t needed anymore laundry finished and I let it sit in the basket and I’m not sure how to keep going like this. I breathed slowly and counted to ten again and again.",very_sad,grief
0721,I cooked the usual meal and it tasted like missing on the bus I stared at the same ad for three stops and the day moved past me like fog.,very_sad,grief
0722,I told a story and left out the hardest part the weather was beautiful and I stayed numb and it all feels heavy and colorless.,very_sad,grief
0723,a familiar smell opened a door I wasn’t ready for my phone lit up with news I couldn’t care about and I can’t find any spark in me. I wrote a few lines and then stopped.,very_sad,grief
0724,"This evening, I tried to rest and the sadness kept circling back and I’m tired in a way sleep doesn’t fix. I made tea and watched the steam fade.",very_sad,grief
0725,"Somehow, a familiar smell opened a door I wasn’t ready for the lecture ended and I couldn’t recall a single point I washed my face and tried to reset.",very_sad,grief
0726,memories surfaced and I had to stop what I was doing and the day moved past me like fog.,very_sad,grief
0727,"In the middle of everything, I reached for a habit that isn’t needed anymore and I feel worn thin.",very_sad,grief
0728,I walked a route we used to take and felt hollow on the bus I stared at the same ad for three stops and I feel worn thin.,very_sad,grief
0729,"Honestly, a familiar smell opened a door I wasn’t ready for",very_sad,grief
0730,"To be real, the day carried a quiet ache that followed me I cooked something simple and barely tasted it I breathed slowly and counted to ten again and again.",very_sad,grief
0731,"Today, I told a story and left out the hardest part and I’m tired in a way sleep doesn’t fix.",very_sad,grief
0732,"Today, the day carried a quiet ache that followed me the apartment was clean and I still felt messy inside and I’m tired in a way sleep doesn’t fix.",very_sad,grief
0733,"This evening, I tried to rest and the sadness kept circling back the weather was beautiful and I stayed numb and I’m tired in a way sleep doesn’t fix. I took a slow walk to feel something steady.",very_sad,grief
0734,I found an old note and stood there for a while and I feel worn thin. I turned off the lights earlier than usual.,very_sad,grief
0735,"Right now, a familiar smell opened a door I wasn’t ready for and nothing seems to lift the weight.",very_sad,grief
0736,"In the middle of everything, a familiar smell opened a door I wasn’t ready for the apartment was clean and I still felt messy inside and I’m not sure how to keep going like this. I wrote a few lines and then stopped.",very_sad,grief
0737,"To be real, I walked a route we used to take and felt hollow and I’m not sure how to keep going like this.",very_sad,grief
0738,"Honestly, the day carried a quiet ache that followed me and nothing seems to lift the weight. I folded clothes in silence.",very_sad,grief
0739,"Right now, I smiled for a second and then it hurt and I can’t find any spark in me.",very_sad,grief
0740,"Today, I found an old note and stood there for a while and I feel worn thin. I turned off the lights earlier than usual.",very_sad,grief
0741,"Today, the day carried a quiet ache that followed me",very_sad,grief
0742,"In the middle of everything, a familiar smell opened a door I wasn’t ready for and nothing seems to lift the weight.",very_sad,grief
0743,I cooked the usual meal and it tasted like missing and I can’t find any spark in me.,very_sad,grief
0744,I walked a route we used to take and felt hollow and hope feels very far away.,very_sad,grief
0745,"In the middle of everything, I reached for a habit that isn’t needed anymore I sat by the window and watched nothing in particular.",very_sad,grief
0746,I cooked the usual meal and it tasted like missing my phone lit up with news I couldn’t care about and nothing seems to lift the weight.,very_sad,grief
0747,"Right now, I found an old note and stood there for a while the apartment was clean and I still felt messy inside and it all feels heavy and colorless. I turned off the lights earlier than usual.",very_sad,grief
0748,I smiled for a second and then it hurt and the day moved past me like fog. I took a slow walk to feel something steady.,very_sad,grief
0749,I cooked the usual meal and it tasted like missing I checked the calendar and closed it right away and the day moved past me like fog.,very_sad,grief
0750,"Early this morning, I smiled for a second and then it hurt and the day moved past me like fog. I folded clothes in silence.",very_sad,grief
0751,"Somehow, I found an old note and stood there for a while at work the update landed and I felt nothing and the emptiness hums quietly.",very_sad,grief
0752,"At the end of it all, I smiled for a second and then it hurt at work the update landed and I felt nothing and the emptiness hums quietly.",very_sad,grief
0753,"Early this morning, I walked a route we used to take and felt hollow my phone lit up with news I couldn’t care about",very_sad,grief
0754,the day carried a quiet ache that followed me and every step feels two steps back.,very_sad,grief
0755,a familiar smell opened a door I wasn’t ready for and it all feels heavy and colorless. I sat by the window and watched nothing in particular.,very_sad,grief
0756,"This evening, I tried to rest and the sadness kept circling back the lecture ended and I couldn’t recall a single point and hope feels very far away.",very_sad,grief
0757,"Today, I tried to rest and the sadness kept circling back the lecture ended and I couldn’t recall a single point and nothing seems to lift the weight.",very_sad,grief
0758,"This evening, I cooked the usual meal and it tasted like missing and every step feels two steps back. I watered a plant and felt nothing change.",very_sad,grief
0759,I tried to rest and the sadness kept circling back I cooked something simple and barely tasted it and I’m not sure how to keep going like this.,very_sad,grief
0760,I reached for a habit that isn’t needed anymore the lecture ended and I couldn’t recall a single point and the emptiness hums quietly.,very_sad,grief
0761,"To be real, I walked a route we used to take and felt hollow and the day moved past me like fog.",very_sad,grief
0762,"Today, I cooked the usual meal and it tasted like missing the apartment was clean and I still felt messy inside and hope feels very far away.",very_sad,grief
0763,"To be real, memories surfaced and I had to stop what I was doing at work the update landed and I felt nothing and I’m tired in a way sleep doesn’t fix. I put on a song and it felt hollow.",very_sad,grief
0764,I told a story and left out the hardest part and I feel worn thin.,very_sad,grief
0765,I told a story and left out the hardest part and I’m not sure how to keep going like this.,very_sad,grief
0766,"Early this morning, memories surfaced and I had to stop what I was doing and I’m not sure how to keep going like this.",very_sad,grief
0767,"At the end of it all, I reached for a habit that isn’t needed anymore and every step feels two steps back.",very_sad,grief
0768,"After a long silence, I tried to rest and the sadness kept circling back and I’m tired in a way sleep doesn’t fix.",very_sad,grief
0769,memories surfaced and I had to stop what I was doing and hope feels very far away.,very_sad,grief
0770,memories surfaced and I had to stop what I was doing at work the update landed and I felt nothing and I’m not sure how to keep going like this.,very_sad,grief
0771,"After a long silence, memories surfaced and I had to stop what I was doing and I’m tired in a way sleep doesn’t fix. I turned off the lights earlier than usual.",very_sad,grief
0772,"Honestly, memories surfaced and I had to stop what I was doing and I’m not sure how to keep going like this. I put on a song and it felt hollow.",very_sad,grief
0773,"This evening, I told a story and left out the hardest part and nothing seems to lift the weight.",very_sad,grief
0774,I walked a route we used to take and felt hollow my phone lit up with news I couldn’t care about,very_sad,grief
